id,title,type,description,release_year,age_certification,runtime,genres,production_countries,seasons,imdb_id,imdb_score,imdb_votes,tmdb_popularity,tmdb_score
tm370144,TheMitchellsvs.theMachines,MOVIE,"Aquirky,dysfunctionalfamily'sroadtripisupendedwhentheyfindthemselvesinthemiddleoftherobotapocalypseandsuddenlybecomehumanity'sunlikeliestlasthope.",2021,PG,109,"comedy,family,scifi,animation",US,,tt7979580,7.6,103825,35.602,8
ts293103,JuanpisGonzález-TheSeries,SHOW,"Themostspoiledmaninthecountryhastoovercomeadifficulttestimposedbyhisgrandfathertoinheritthefamilyfortune,throughwhichhefindswhathebelievesishisvocation:Todopoliticsbuttothenoalwayslawfulwayofit.",2022,TV-MA,25,"comedy,drama",CO,1,tt14494894,6.8,348,39.001,7.6
ts345200,Borgen-Power&Glory,SHOW,"BirgitteNyborg,herstaffandthemediataskedwithcoveringher,thistimeinherroleasMinisterforForeignAffairs.",2022,TV-MA,57,"drama,war",DK,1,tt18751672,8.2,165,4.726,8.4
ts222522,Spriggan,SHOW,Anancientcivilization'srelicsonEarthholddangerouspowers—it'suptoARCAMCorporation'sSprigganagentstokeepthemoutofthewronghands.,2022,TV-MA,46,"animation,action,war,scifi,drama,thriller",JP,1,tt10011306,7,664,16.71,6.9
ts237713,SweetTooth,SHOW,"Onaperilousadventureacrossapost-apocalypticworld,alovableboywho'shalf-humanandhalf-deersearchesforanewbeginningwithagruffprotector.",2021,TV-14,45,"drama,scifi,fantasy,action",US,2,tt12809988,7.8,50215,63.287,8
tm825714,TheHarderTheyFall,MOVIE,"Whenanoutlawdiscovershisenemyisbeingreleasedfromprison,hereuniteshisgangtoseekrevenge.",2021,R,139,"action,drama,western",US,,tt10696784,6.5,59833,114.813,6.746
tm996762,Major,MOVIE,"Basedonthelifeofreal-lifeHeroMajorSandeepUnnikrishnan,Major,thefilm,aimstoshowhowthisvaliantsoldiersavedthelivesofnumeroushostagesbeforebeingmartyredbytheterroristswhowreakedhavocintheTajMahalPalaceMumbai,Indiaonthe26thofNovember,2008.",2022,,149,"action,drama",IN,,tt9851854,9.1,7576,6.429,8.188
ts102086,BehindHerEyes,SHOW,"ItfollowsLouise,asinglemomwithasonandapart-timejobinapsychiatrist'soffice.Shebeginsanaffairwithherbossandstrikesupanunlikelyfriendshipwithhiswife.",2021,TV-MA,50,"thriller,drama",GB,1,tt9698442,7.2,59293,29.851,7.6
ts357930,IndianPredator:TheButcherofDelhi,SHOW,AseriesofmutilatedbodiesandtauntingnotesleftoutsideaDelhijailsendspolicehuntingforaseasonedkillerwithagrudgeagainstthesystem.,2022,TV-MA,43,"documentation,crime",IN,1,,,,22.238,5.7
tm1196288,OurFather,MOVIE,"Afterawoman'sat-homeDNAtestrevealsmultiplehalf-siblings,shediscoversashockingschemeinvolvingdonorspermandapopularfertilitydoctor.",2022,,97,"crime,documentation",US,,tt19704638,6.5,9889,42.481,6.5
ts284297,AllAmerican:Homecoming,SHOW,FollowsayoungtennishopefulfromBeverlyHillsandanelitebaseballplayerfromChicagoastheycontendwiththehighstakesofcollegesports.,2022,TV-14,39,"drama,sport",US,2,tt14088994,5.3,527,9.277,8.1
ts296046,Lupin,SHOW,"InspiredbytheadventuresofArsèneLupin,gentlemanthiefAssaneDiopsetsouttoavengehisfatherforaninjusticeinflictedbyawealthyfamily.",2021,TV-MA,46,"crime,drama,thriller,action,comedy",FR,3,tt2531336,7.5,102888,66.66,7.9
tm1083293,Windfall,MOVIE,"Amanbreaksintoatechbillionaire'semptyvacationhome,butthingsgosidewayswhenthearrogantmogulandhiswifearriveforalast-minutegetaway.",2022,R,92,"crime,drama,thriller",US,,tt15035360,5.7,20903,43.789,5.327
ts346959,Meltdown:ThreeMileIsland,SHOW,"Insidersrecounttheevents,controversiesandlingeringeffectsoftheaccidentattheThreeMileIslandnuclearpowerplantinPennsylvania.",2022,TV-14,44,"documentation,history",US,1,tt19758756,6.9,3115,2.873,6.4
ts287722,TheUpshaws,SHOW,"BennieUpshaw,theheadofaBlackworkingclassfamilyinIndianapolis,isacharming,well-intentionedmechanicandlifelongmessjusttryinghisbesttostepupandcareforhisfamilyandtoleratehissardonicsister-in-law,allwithoutablueprintforsuccess.",2021,TV-14,27,"family,comedy",US,2,tt10945036,6.8,2589,5.205,8.7
tm1165462,SeniorYear,MOVIE,Athirty-seven-year-oldwomanwakesupfromatwenty-yearcomaandreturnstothehighschoolwhereshewasonceapopularcheerleadertofinishhersenioryearandbecomepromqueen.ThemainplotistheempowermentofLGBTQrightsandprogressthroughtheyears.,2022,R,112,"comedy,drama",US,,tt5315212,5.5,34419,232.337,5.9
ts240453,Clark,SHOW,"ThisistheincrediblestorybehindSweden'smostnotoriousgangster,ClarkOlofsson,whoseinfamouscrimesgaverisetotheterm""StockholmSyndrome"".",2022,TV-MA,61,"thriller,action,comedy,crime,drama",SE,1,tt12304420,7.4,7958,14.127,6.9
ts294227,Farzar,SHOW,"PrinceFichaelandhiscrewastheyventureoutoftheirdomedhumancitytofighttheevilaliensthatwanttokillthem.Astheybegintheirjourney,Fichaelquicklydiscoversthatallisnotwhatitseemsandhemaybelivingalie.",2022,TV-MA,27,"scifi,animation,action,comedy",US,1,tt14589904,5.3,929,47.136,6.5
tm946869,TexasChainsawMassacre,MOVIE,"Afternearly50yearsofhiding,LeatherfacereturnstoterrorizeagroupofidealisticinfluencerswhoaccidentallydisrupthiscarefullyshieldedworldinaremoteTexastown.",2022,R,83,"horror,thriller,crime",US,,tt11755740,4.8,48828,331.065,5.2
tm986168,TheGuilty,MOVIE,Ademotedpoliceofficerassignedtoacalldispatchdeskisconflictedwhenhereceivesanemergencyphonecallfromakidnappedwoman.,2021,R,91,"drama,thriller,action,crime",US,,tt9421570,6.3,117984,33.761,6.4
tm1019177,TheColony,MOVIE,"Inthenot-too-distantfuture:afteraglobalcatastrophehaswipedoutnearlyallofhumanityonEarth,aneliteastronautfromSpaceColonyKeplermustmakeadecisionthatwillsealthefateofthepeopleonbothplanets.",2021,R,104,"scifi,thriller,action","CH,DE",,tt6506264,5.3,8495,23.747,5.6
ts256310,PacificRim:TheBlack,SHOW,"AfterKaijuravageAustralia,twosiblingspilotaJaegertosearchfortheirparents,encounteringnewcreatures,seedycharactersandchanceallies.",2021,TV-14,24,"scifi,animation,action",US,2,tt9288848,7,5175,50.254,8.333
tm1209228,NormMacdonald:NothingSpecial,MOVIE,"Inhisfinalcomedyspecial,NormMacdonaldponderscasinos,cannibalism,livingwillsandwhyyouhavetobereadyforwhateverlifethrowsyourway,alldoneinfrontofacamera,withoutanaudience,andinonetake.Afterhisset,Norm'sfriendsandfellowcomicsgathertosalutehim.",2022,R,87,"comedy,documentation",US,,tt20201450,7.6,1466,4.061,6.2
ts311985,InsideJob,SHOW,"ForemployeesoftheDeepState,conspiraciesaren'tjusttheories—they'refact.Andkeepingthemasecretisafull-timejob.",2021,TV-MA,28,"comedy,animation,fantasy,scifi",US,2,tt10231312,7.6,16616,42.395,8.2
tm1120543,TheBubble,MOVIE,Agroupofactorsandactressesstuckinsideapandemicbubbleatahotelattemptstocompleteafilm.,2022,R,126,comedy,US,,tt13610562,4.7,22479,91.061,4.8
ts328051,IronChef:QuestforanIronLegend,SHOW,"FivenewtrailblazingIronChefswillwelcomebraveChallengerChefstothereimaginedKitchenStadium,wherethey'llfaceoffandbepushedtothelimitsofenduranceandcreativity,astheycookupextraordinaryculinarycreations.",2022,TV-G,48,reality,US,1,tt17216636,7.1,382,4.182,7
ts357137,FirstClass,SHOW,"StepintothelivesofagroupoffriendsinBarcelonawhosharealoveofover-the-topfashion,luxuriouspartiesandexclusiveevents.",2022,,43,reality,ES,1,tt20597418,2.8,94,7.79,
ts310081,TwoSummers,SHOW,"Agroupoffriendsgettogetherthirtyyearsafteroneofthegroupmembersdiedinatragicaccidentwhiletheywereonholiday.Whatwassupposedtobearelaxingvacationchangesrapidlyintoanightmare,whensomeofthefriendsareblackmailedwithfootagefromthatterribleweekthreedecadesago.",2022,TV-PG,46,"thriller,drama",BE,1,tt13018574,6.8,2867,39.696,6.75
ts269096,SheWouldNeverKnow,SHOW,"Itisanofficeromanceaboutfemaleseniorwhodoesn’twanttocatchfeelingsforyoungermenandmalejuniorwhoarehandsome,sexyandhasastraightforwardstyle.",2021,TV-14,64,"drama,romance",KR,1,tt13446244,7.5,743,34.287,8.8
tm991529,TheHandofGod,MOVIE,"In1980sNaples,Italy,anawkwardItalianteenstrugglingtofindhisplaceexperiencesheartbreakandliberationafterhe'sinadvertentlysavedfromafreakaccidentbyfootballlegendDiegoMaradona.",2021,R,130,drama,IT,,tt12680684,7.4,30235,34.74,7.6
ts355168,TheHiddenLivesofPets,SHOW,Bowwowsandpurr-fectpets.Meetamazingcreaturesfromaroundtheworldanddigintothelatestscienceonouranimalfriends'sensesandskills.,2022,,32,documentation,GB,1,tt20560384,7.4,339,7.588,7.7
ts330198,DeadEnd:ParanormalPark,SHOW,Twoteensandatalkingpugteamuptobattledemonsatahauntedthemepark—andmaybeevensavetheworldfromasupernaturalapocalypse.,2022,TV-Y7,27,animation,GB,1,,,,26.566,8.3
tm1231785,ForJojo,MOVIE,"WhenherbestfriendJojofallsinloveandmovesonfromtheirwilddatingadventuresinBerlin,Pauladoeseverythingshecantosabotageherwedding.",2022,,97,"comedy,drama",DE,,tt21044524,4.2,121,16.562,3.792
tm1092864,TheUnforgivable,MOVIE,Awomanisreleasedfromprisonafterservingasentenceforaviolentcrimeandre-entersasocietythatrefusestoforgiveherpast.,2021,R,112,"drama,crime","GB,US,DE",,tt11233960,7.1,105353,74.153,7.5
ts311987,BadVegan:Fame.Fraud.Fugitives.,SHOW,"Aftermarryingamysteriousmanwhoclaimedhecouldmakeherdogimmortal,acelebratedveganrestaurateurfindsherlifeveeringofftherails.",2022,TV-MA,52,"documentation,crime",US,1,tt18260538,5.8,6134,3.403,5.3
ts85985,CowboyBebop,SHOW,"Longonstyleandperpetuallyshortoncash,bountyhuntersSpike,JetandFayetrawlthesolarsystemlookingforjobs.ButcantheyoutrunSpike'spast?",2021,TV-MA,45,"scifi,action,drama,fantasy,comedy,crime",US,1,tt1267295,6.6,35427,17.479,6.8
ts237722,TheCupheadShow!,SHOW,FollowthemisadventuresoftheimpulsiveCupheadandhiscautiousbutpersuadablebrotherMugmaninthisanimatedseriesbasedonthehitvideogame.,2022,TV-Y7,15,"animation,comedy,family,fantasy,action",US,2,tt10611608,7.4,6513,96.8,8
ts251675,Hellbound,SHOW,"Unearthlybeingsdeliverbloodycondemnations,sendingindividualstohellandgivingrisetoareligiousgroupfoundedontheideaofdivinejustice.",2021,TV-MA,52,"scifi,horror,thriller,crime,drama,fantasy",KR,1,tt12235718,6.6,23099,193.725,7.6
tm1235785,TheBestofNetflixIsaJoke:TheFestival,MOVIE,"Topstand-upsandrisingstarssoundoffonsex,parenting,politics,pettinessandmoreinthesehighlightsfromtheNetflixIsaJokecomedyfestival.",2022,R,55,comedy,US,,,,,6.666,
tm1014947,AgainsttheIce,MOVIE,"In1909,twoexplorersfighttosurviveafterthey'releftbehindwhileonaDenmarkexpeditioninice-coveredGreenland.",2022,,102,"drama,history,action","DK,IS",,tt13873302,6.5,20521,60.566,6.9
tm1075698,MetalLords,MOVIE,"ForteenagemisfitsHunterandKevin,thepathtogloryisclear:Devotethemselvestometal.WinBattleoftheBands.Andbeworshippedlikegods.",2022,R,97,"music,comedy,drama",US,,tt12141112,6.7,24672,123.401,6.8
ts252119,TheBeautyQueenofJerusalem,SHOW,"Theloves,heartbreak,jealousyandpainofthethreeArmozasisters–Luna,Rachelika,andBecky-theirparents,grandparentsandchildren,setduringtheearly-mid20thcenturyinJerusalem.",2021,TV-MA,30,drama,IL,3,tt12940732,7.1,337,11.854,8
ts292696,Intimacy,SHOW,"Acompromisingsexualvideofeaturingapromisingpolitician,itdepictsthelivesoffourwomenforcedtowalkthelinebetweenpublicandprivatelife.",2022,TV-MA,48,"crime,drama,thriller",ES,1,tt14463542,6.8,1674,19.965,6.7
tm1195971,JenniferLopez:Halftime,MOVIE,GlobalsuperstarJenniferLopezreflectsonhermultifacetedcareerandthepressureoflifeinthespotlightinthisintimatedocumentary.,2022,,95,"music,documentation",US,,tt19637852,6.5,3980,149.855,6.935
ts234817,InfromtheCold,SHOW,"Exposedasanex-Russianspy,anAmericansinglemommustjugglefamilylifeanduniqueshape-shiftingskillsinabattleagainstaninsidiousenemy.",2022,TV-MA,49,"drama,scifi,thriller,action,crime",US,1,tt11859542,6.2,7047,13.736,7.5
ts227473,BrandNewCherryFlavor,SHOW,"LisaNova,anaspiringfilmdirectorinthesun-drenchedbutseamyworldof1990LosAngeles,embarksonamind-alteringjourneyofsupernaturalrevengethatgetsnightmarishlyoutofcontrol.",2021,TV-MA,43,"thriller,drama,horror,scifi",US,1,tt11343600,7.1,15028,57.609,6.9
tm1117040,Anek,MOVIE,"AmidtheturmoilinnortheastIndia,anundercoveragenttaskedwithpeacenegotiationscrossespathswithatenaciousboxerfightingforherdreams.",2022,,146,"action,thriller,drama",IN,,tt13919802,7.1,19394,9.261,5.2
ts269179,TheGWordwithAdamConover,SHOW,"Loveitorhateit,thegovernmentplaysahugeroleinourlives.AdamConoverexploresitstriumphs,failuresandhowwemightbeabletochangeit.",2022,TV-MA,30,"documentation,comedy",US,1,tt13649532,6.7,682,4.603,5.5
tm1204402,RickyGervais:SuperNature,MOVIE,"FollowsRickyGervaisashegiveshistakeontherulesofcomedy,spoilinghiscatanddebunksthesupernatural,concludingthatactualnatureissuperenough.",2022,,64,comedy,GB,,tt19885626,7.8,3256,7.492,7.4
tm1001097,Beauty,MOVIE,"Ayoungsingeronthebrinkofapromisingcareerfindsherselftornbetweenadomineeringfamily,industrypressuresandherloveforhergirlfriend.",2022,R,95,"drama,music,romance",US,,tt11364112,3.9,492,87.939,5.9
tm525645,FearStreet:PartOne-1994,MOVIE,Acircleofteenagefriendsaccidentallyencountertheancientevilresponsibleforaseriesofbrutalmurdersthathaveplaguedtheirtownforover300years.WelcometoShadyside.,2021,,107,"drama,horror,fantasy",US,,tt6566576,6.2,77401,123.091,6.766
ts289334,Sex/Life,SHOW,Asuburbanmotheroftwotakesafantasy-chargedtripdownmemorylanethatsetsherverymarriedpresentonacollisioncoursewithherwild-childpast.,2021,TV-MA,47,"comedy,drama,romance",US,2,tt10839422,5.4,20549,165.068,7.1
tm1022953,WhoWeAre:AChronicleofRacisminAmerica,MOVIE,"JefferyRobinson'stalkonthehistoryofU.S.anti-Blackracism,witharchivalfootageandinterviews.",2022,PG-13,117,documentation,US,,tt14030682,6.2,715,3.747,4.7
tm1038686,BoBurnham:Inside,MOVIE,"StuckinCOVID-19lockdown,UScomedianandmusicianBoBurnhamattemptstostaysaneandhappybywriting,shootingandperformingaone-mancomedyspecial.",2021,R,87,"comedy,drama,music,reality",US,,tt14544192,8.7,44074,11.434,8.2
tm1180524,Av:TheHunt,MOVIE,"PoliceofficerSedatraidsaderelictapartmentsquattedbyayoungcouple.Themaniskilled,theyoungwoman,Ayşe,escapes.Whenherfriendsandrelativesoffernohelp,Ayşeisforcedtostealcashandacarfromherfatherandfleetownlikeanoutlaw.Thechasegoesdeeperintothewild.Alongwiththreemenhehasrecruited,Sedatispursuingher,outtokillinthenameofhonour.TakingofffromthesuburbsofAnatolia,Av:TheHuntcontinuesreachingbreath-takingnaturallandscapes,andrecountshowayoungwomanispulledintospiralofviolencewhiletryingtoescapethepatriarchalsocietyshelivesin.",2021,,86,"thriller,action",TR,,tt8131720,5.5,344,5.264,6
ts310057,TrueStory,SHOW,Aworld-famouscomediandesperatelysearchesforawayoutafteranightinPhiladelphiawithhisbrotherthreatenstosabotagemorethanhissuccess.,2021,TV-MA,39,"drama,thriller,comedy,crime",US,1,tt13655456,7.4,17567,42.104,7.2
ts328625,TheGuardiansofJustice,SHOW,"Whentheirseeminglyfearlessleaderself-destructs,ateamoftroubledsuperheroesmustconfrontfesteringevilintheworld—andinthemselves.",2022,TV-MA,29,"action,scifi",US,1,,,,55.768,6.8
tm501313,GunpowderMilkshake,MOVIE,Threegenerationsofwomenfightbackagainstthosewhocouldtakeeverythingfromthem.,2021,R,114,"action,thriller,crime","FR,DE,US",,tt8368408,6,42709,106.522,6.398
tm1137051,Bubble,MOVIE,"InanabandonedTokyooverrunbybubblesandgravitationalabnormalities,onegiftedyoungmanhasafatefulmeetingwithamysteriousgirl.",2022,PG,101,"scifi,fantasy,romance,sport,thriller,animation,action,drama",JP,,tt16360006,6.3,4597,550.643,7.497
tm471968,Passing,MOVIE,"In1920sNewYorkCity,aBlackwomanfindsherworldupendedwhenherlifebecomesintertwinedwithaformerchildhoodfriendwho'spassingaswhite.",2021,PG-13,98,"drama,thriller","US,CA,GB",,tt8893974,6.7,13803,29.687,6.451
tm1111987,Munich:TheEdgeofWar,MOVIE,"Atthetense1938MunichConference,formerfriendswhonowworkforopposinggovernmentsbecomereluctantspiesracingtoexposeaNazisecret.",2022,PG-13,129,"drama,history,thriller",GB,,tt7475578,6.8,28352,29.255,6.9
ts300391,Clickbait,SHOW,"WhenfamilymanNickBrewerisabductedinacrimewithasinisteronlinetwist,thoseclosesttohimracetouncoverwhoisbehinditandwhy.",2021,TV-MA,46,"crime,drama,thriller","US,AU",1,tt10888878,7.2,51476,40.623,7.644
ts273436,MurderAmongtheMormons,SHOW,High-stakesexploitsturndeadly—andshakeaglobalchurchtoitscore—inthisextraordinarytruecrimestory.,2021,TV-14,53,"documentation,crime,history",US,1,tt13987620,7,6309,6.871,7.3
ts281225,WrongSideoftheTracks,SHOW,"Whenhisteenagegranddaughterfallsvictimtothedrugdealersovertakinghisneighborhood,afed-upwarveterantakesmattersintohisownhands.",2021,TV-MA,71,"action,crime,drama,thriller",ES,2,tt13980362,6.7,1671,27.824,5.7
tm1048362,ArmyofThieves,MOVIE,AmysteriouswomanrecruitsbanktellerLudwigDietertoleadagroupofaspiringthievesonatop-secretheistduringtheearlystagesofthezombieapocalypse.,2021,R,127,"comedy,crime,thriller,scifi,horror,romance,action","DE,US",,tt13024674,6.4,73790,157.021,6.9
ts349630,LoveontheSpectrumU.S.,SHOW,Itfollowspeopleontheautismspectrumastheynavigatetheworldofdatingandrelationships.,2022,TV-14,41,"reality,documentation,romance",US,1,tt19037550,8.2,1097,2.852,6.7
ts286731,KomiCan'tCommunicate,SHOW,"Atahighschoolfullofuniquecharacters,TadanohelpshisshyandunsociableclassmateKomireachhergoalofmakingfriendswith100people.",2021,TV-14,24,"drama,animation,comedy,romance",JP,2,tt14626352,7.8,5462,132.754,8.253
ts232107,TheSilentSea,SHOW,"Duringaperilous24-hourmissiononthemoon,spaceexplorerstrytoretrievesamplesfromanabandonedresearchfacilitysteepedinclassifiedsecrets.",2021,TV-MA,45,"scifi,thriller,horror,drama",KR,1,tt11570202,6.9,19592,94.568,8
ts296472,TheChestnutMan,SHOW,"Atagrislymurderscenesitsafigurinemadeofchestnuts.Fromthiscreepyclue,twodetectiveshuntakillerlinkedtoapolitician'smissingchild.",2021,TV-MA,55,"crime,drama,thriller",DK,1,tt10834220,7.7,42817,49.565,7.7
ts88578,FireflyLane,SHOW,"Fordecades,childhoodbestfriendsKateandTullyhaveweatheredlife'sstormstogether--untilabetrayalthreatenstobreakthemapartforgood.",2021,TV-MA,50,"drama,romance",US,1,tt9012876,7.4,20748,9.959,7.7
tm1165983,TheWeekendAway,MOVIE,"Whenherbestfriendvanishesduringagirls'triptoCroatia,Bethracestofigureoutwhathappened.Buteachclueyieldsanotherunsettlingdeception.",2022,,90,"thriller,crime,drama",GB,,tt14817272,5.6,22686,157.463,6
tm1198242,Jackass4.5,MOVIE,"Throughoutrageous,never-before-seenfootage,witnessthemakingoftheJackasscrew'slastgoatwildstunts.",2022,,90,comedy,US,,tt18258584,,,212.868,6.5
tm1196705,APerfectPairing,MOVIE,Itfollowsahard-drivingLAwine-companyexecutivewhotravelstoanAustraliansheepstationtolandamajorclientandtheresheendsupworkingasaranchhandandsparkingwitharuggedlocal.,2022,,101,"comedy,romance","US,AU",,tt15215512,6.1,9742,372.132,6.789
tm1219452,CristelaAlonzo:MiddleClassy,MOVIE,"Inthefollowuptoher2016comedyspecial,LowerClassy,CristelaAlonzoisbackforhersecondNetflixcomedyspecial,MiddleClassy.Withmoremoneyandasmilebigenoughtoshowoffherhardearnednewteeth,CristelaislivingtheAmericanDream.Shehilariouslysharesthejoysofaginginherforties,herfirsteverexperiencewithagyno,andtheimportanceoffamily.",2022,,60,"comedy,documentation",,,tt18312376,6.8,211,5.986,6
tm456513,ArmyoftheDead,MOVIE,"FollowingazombieoutbreakinLasVegas,agroupofmercenariestaketheultimategamble:venturingintothequarantinezonetopulloffthegreatestheisteverattempted.",2021,R,148,"horror,thriller,crime,scifi,action",US,,tt0993840,5.7,169348,131.869,6.3
tm1138477,Downfall:TheCaseAgainstBoeing,MOVIE,InvestigatorsrevealhowBoeing’sallegedpriorityofprofitoversafetycouldhavecontributedtotwocatastrophiccrasheswithinmonthsofeachother.,2022,R,89,documentation,US,,tt11893274,7.4,10313,25.636,7.2
tm1166288,RescuedbyRuby,MOVIE,"ChasinghisdreamtojoinaneliteK-9unit,astatetrooperpartnerswithafellowunderdog:cleverbutnaughtyshelterpupRuby.Basedonatruestory.",2022,,93,"family,drama",CA,,tt11278476,7.1,7485,49.137,7.119
tm1064065,BlackCrab,MOVIE,"Inapost-apocalypticworld,sixsoldiersonacovertmissionmusttransportamysteriouspackageacrossafrozenarchipelago.NoomiRapacestars.",2022,,114,"scifi,thriller,war,action,drama",SE,,tt6708668,5.6,19159,207.948,6.3
tm1119272,14Peaks:NothingIsImpossible,MOVIE,"In2019,NepalesemountainclimberNirmal“Nims”Purjasetouttodotheunthinkablebyclimbingtheworld’sfourteenhighestsummitsinlessthansevenmonths.(Thepreviousrecordwaseightyears).Hecalledtheeffort“ProjectPossible14/7”andsawitasawaytoinspireotherstostriveforgreaterheightsinanypursuit.Thefilmfollowshisteamastheyseektodefynaysayersandpushthelimitsofhumanendurance.",2021,,101,"documentation,sport",US,,tt14079374,7.7,24213,22.226,7.5
ts343430,The7LivesofLea,SHOW,"Afterfindingayoungman'sremains,Léawakesupinthe90sandbodyswapsseventimesasshetriestosolvethemysteryofhisdeath—andpreventit.",2022,TV-MA,45,"drama,thriller,fantasy,crime",FR,1,tt14140886,7.5,2684,12.437,7.1
tm851128,Bigbug,MOVIE,"Setintheworldof2045,wherecommunitieshaverobotichelpers,agroupofsuburbanitesarelockedinfortheirprotectionbytheirhouseholdrobots,whilearogue,self-awareAIandroidrevoltuprisingtakesplaceoutside.",2022,R,111,"comedy,scifi,fantasy",FR,,tt11541872,5.4,7483,26.497,5.3
